Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Quarter,Weekday,Profit per Unit,Revenue per Unit,Margin Bucket
Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,0,0.0,0.0,0.55,Online,2021,2021-06,2021Q2,Saturday,,,High
Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,45.0,13,585.0,275.0,0.47,Online,2021,2021-06,2021Q2,Sunday,21.153846153846153,45.0,High
Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,37.0,38,1406.0,858.0,0.61,Online,2021,2021-06,2021Q2,Monday,22.57894736842105,37.0,High
Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,105,3990.0,2115.0,0.53,Online,2021,2021-06,2021Q2,Tuesday,20.142857142857142,38.0,High
Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.0,23,736.0,331.0,0.45,Online,2021,2021-06,2021Q2,Wednesday,14.391304347826088,32.0,High
Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,21,483.0,217.0,0.45,Online,2021,2021-06,2021Q2,Thursday,10.333333333333334,23.0,High
Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,0,0.0,0.0,0.53,Online,2021,2021-06,2021Q2,Friday,,,High
Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,42.0,6,252.0,121.0,0.48,Online,2021,2021-06,2021Q2,Saturday,20.166666666666668,42.0,High
Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,34.0,39,1326.0,822.0,0.62,Online,2021,2021-06,2021Q2,Sunday,21.076923076923077,34.0,High
Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,44.0,118,5192.0,2804.0,0.54,Online,2021,2021-06,2021Q2,Monday,23.76271186440678,44.0,High
Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38.0,33,1254.0,627.0,0.5,Online,2021,2021-06,2021Q2,Tuesday,19.0,38.0,High
Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,32.0,30,960.0,461.0,0.48,Online,2021,2021-06,2021Q2,Wednesday,15.366666666666667,32.0,High
Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,34.0,7,238.0,126.0,0.53,Online,2021,2021-06,2021Q2,Thursday,18.0,34.0,High
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,46.0,13,598.0,275.0,0.46,Online,2021,2021-06,2021Q2,Friday,21.153846153846153,46.0,High
Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,51.0,41,2091.0,1296.0,0.62,Online,2021,2021-06,2021Q2,Saturday,31.609756097560975,51.0,High
Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,36.0,120,4320.0,2290.0,0.53,Online,2021,2021-06,2021Q2,Sunday,19.083333333333332,36.0,High
Foot Locker,1185732,2021-06-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.0,45,1440.0,720.0,0.5,Online,2021,2021-06,2021Q2,Monday,16.0,32.0,High
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,27.0,46,1242.0,559.0,0.45,Online,2021,2021-06,2021Q2,Tuesday,12.152173913043478,27.0,High
Foot Locker,1185732,2021-06-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,39,1053.0,569.0,0.54,Online,2021,2021-06,2021Q2,Wednesday,14.58974358974359,27.0,High
Foot Locker,1185732,2021-06-24,Midwest,Nebraska,Omaha,Men's Apparel,42.0,42,1764.0,882.0,0.5,Online,2021,2021-06,2021Q2,Thursday,21.0,42.0,High
Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women's Apparel,49.0,85,4165.0,2582.0,0.62,Online,2021,2021-06,2021Q2,Friday,30.376470588235293,49.0,High
Foot Locker,1185732,2021-06-26,Midwest,Nebraska,Omaha,Men's Street Footwear,43.0,165,7095.0,3618.0,0.51,Online,2021,2021-06,2021Q2,Saturday,21.927272727272726,43.0,High
Foot Locker,1185732,2021-06-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,37.0,81,2997.0,1349.0,0.45,Online,2021,2021-06,2021Q2,Sunday,16.65432098765432,37.0,High
Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,34.0,63,2142.0,964.0,0.45,Online,2021,2021-06,2021Q2,Monday,15.301587301587302,34.0,High
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,46,1518.0,789.0,0.52,Online,2021,2021-06,2021Q2,Tuesday,17.152173913043477,33.0,High
Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,41.0,44,1804.0,884.0,0.49,Online,2021,2021-06,2021Q2,Wednesday,20.09090909090909,41.0,High
Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women's Apparel,49.0,91,4459.0,2809.0,0.63,Online,2021,2021-07,2021Q3,Thursday,30.86813186813187,49.0,High
Foot Locker,1185732,2021-07-02,Midwest,Nebraska,Omaha,Men's Street Footwear,41.0,145,5945.0,3151.0,0.53,Online,2021,2021-07,2021Q3,Friday,21.73103448275862,41.0,High
Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,42.0,80,3360.0,1646.0,0.49,Online,2021,2021-07,2021Q3,Saturday,20.575,42.0,High
Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,36.0,52,1872.0,899.0,0.48,Online,2021,2021-07,2021Q3,Sunday,17.28846153846154,36.0,High
Foot Locker,1185732,2021-07-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,38,1102.0,562.0,0.51,Online,2021,2021-07,2021Q3,Monday,14.789473684210526,29.0,High
Foot Locker,1185732,2021-07-06,Midwest,Nebraska,Omaha,Men's Apparel,37.0,27,999.0,480.0,0.48,Online,2021,2021-07,2021Q3,Tuesday,17.77777777777778,37.0,High
Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,44.0,69,3036.0,1822.0,0.6,Online,2021,2021-07,2021Q3,Wednesday,26.405797101449274,44.0,High
Foot Locker,1185732,2021-07-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,112,4256.0,2298.0,0.54,Online,2021,2021-07,2021Q3,Thursday,20.517857142857142,38.0,High
Foot Locker,1185732,2021-07-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.0,56,1848.0,850.0,0.46,Online,2021,2021-07,2021Q3,Friday,15.178571428571429,33.0,High
Foot Locker,1185732,2021-07-10,Midwest,Nebraska,Omaha,Women's Street Footwear,18.0,25,450.0,216.0,0.48,Online,2021,2021-07,2021Q3,Saturday,8.64,18.0,High
Foot Locker,1185732,2021-07-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,19.0,23,437.0,227.0,0.52,Online,2021,2021-07,2021Q3,Sunday,9.869565217391305,19.0,High
Foot Locker,1185732,2021-07-12,Midwest,Nebraska,Omaha,Men's Apparel,29.0,21,609.0,292.0,0.48,Online,2021,2021-07,2021Q3,Monday,13.904761904761905,29.0,High
Foot Locker,1185732,2021-07-13,Midwest,Nebraska,Omaha,Women's Apparel,34.0,39,1326.0,822.0,0.62,Online,2021,2021-07,2021Q3,Tuesday,21.076923076923077,34.0,High
Foot Locker,1185732,2021-07-14,Midwest,Nebraska,Omaha,Men's Street Footwear,36.0,94,3384.0,1827.0,0.54,Online,2021,2021-07,2021Q3,Wednesday,19.43617021276596,36.0,High
Foot Locker,1185732,2021-07-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.0,41,1189.0,547.0,0.46,Online,2021,2021-07,2021Q3,Thursday,13.341463414634147,29.0,High
Foot Locker,1185732,2021-07-16,Midwest,Nebraska,Omaha,Women's Street Footwear,29.0,14,406.0,203.0,0.5,Online,2021,2021-07,2021Q3,Friday,14.5,29.0,High
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,7,203.0,108.0,0.53,Online,2021,2021-07,2021Q3,Saturday,15.428571428571429,29.0,High
Foot Locker,1185732,2021-07-18,Midwest,Nebraska,Omaha,Men's Apparel,37.0,7,259.0,124.0,0.48,Online,2021,2021-07,2021Q3,Sunday,17.714285714285715,37.0,High
Foot Locker,1185732,2021-07-19,Midwest,Nebraska,Omaha,Women's Apparel,44.0,38,1672.0,1053.0,0.63,Online,2021,2021-07,2021Q3,Monday,27.710526315789473,44.0,High
Foot Locker,1185732,2021-07-20,Midwest,Nebraska,Omaha,Men's Street Footwear,37.0,84,3108.0,1678.0,0.54,Online,2021,2021-07,2021Q3,Tuesday,19.976190476190474,37.0,High
Foot Locker,1185732,2021-07-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.0,41,1189.0,547.0,0.46,Online,2021,2021-07,2021Q3,Wednesday,13.341463414634147,29.0,High
Foot Locker,1185732,2021-07-22,Midwest,Nebraska,Omaha,Women's Street Footwear,29.0,25,725.0,341.0,0.47,Online,2021,2021-07,2021Q3,Thursday,13.64,29.0,High
Foot Locker,1185732,2021-07-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.0,36,972.0,535.0,0.55,Online,2021,2021-07,2021Q3,Friday,14.86111111111111,27.0,High
Foot Locker,1185732,2021-07-24,Midwest,Nebraska,Omaha,Men's Apparel,48.0,27,1296.0,583.0,0.45,Online,2021,2021-07,2021Q3,Saturday,21.59259259259259,48.0,High
Foot Locker,1185732,2021-07-25,Midwest,Nebraska,Omaha,Women's Apparel,53.0,58,3074.0,1906.0,0.62,Online,2021,2021-07,2021Q3,Sunday,32.86206896551724,53.0,High
Foot Locker,1185732,2021-07-26,Midwest,Nebraska,Omaha,Men's Street Footwear,49.0,117,5733.0,2867.0,0.5,Online,2021,2021-07,2021Q3,Monday,24.504273504273506,49.0,High
Foot Locker,1185732,2021-07-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,36.0,63,2268.0,1134.0,0.5,Online,2021,2021-07,2021Q3,Tuesday,18.0,36.0,High
Foot Locker,1185732,2021-07-28,Midwest,Nebraska,Omaha,Women's Street Footwear,39.0,60,2340.0,1147.0,0.49,Online,2021,2021-07,2021Q3,Wednesday,19.116666666666667,39.0,High
Foot Locker,1185732,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,38.0,38,1444.0,794.0,0.55,Online,2021,2021-07,2021Q3,Thursday,20.894736842105264,38.0,High
Foot Locker,1185732,2021-07-30,Midwest,Nebraska,Omaha,Men's Apparel,45.0,39,1755.0,842.0,0.48,Online,2021,2021-07,2021Q3,Friday,21.58974358974359,45.0,High
Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,54.0,65,3510.0,2176.0,0.62,Online,2021,2021-07,2021Q3,Saturday,33.47692307692308,54.0,High
Sports Direct,1197831,2021-08-01,Midwest,Nebraska,Omaha,Men's Street Footwear,19.0,203,3857.0,2044.0,0.53,Online,2021,2021-08,2021Q3,Sunday,10.068965517241379,19.0,High
Sports Direct,1197831,2021-08-02,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.0,196,5684.0,3069.0,0.54,Online,2021,2021-08,2021Q3,Monday,15.658163265306122,29.0,High
Sports Direct,1197831,2021-08-03,Midwest,Nebraska,Omaha,Women's Street Footwear,28.0,138,3864.0,2125.0,0.55,Online,2021,2021-08,2021Q3,Tuesday,15.398550724637682,28.0,High
Sports Direct,1197831,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,138,4554.0,2915.0,0.64,Online,2021,2021-08,2021Q3,Wednesday,21.1231884057971,33.0,High
Sports Direct,1197831,2021-08-05,South,Alabama,Birmingham,Men's Apparel,37.0,88,3256.0,1563.0,0.48,Online,2021,2021-08,2021Q3,Thursday,17.761363636363637,37.0,High
Sports Direct,1197831,2021-08-06,South,Alabama,Birmingham,Women's Apparel,32.0,138,4416.0,3091.0,0.7,Online,2021,2021-08,2021Q3,Friday,22.39855072463768,32.0,High
Sports Direct,1197831,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,24.0,156,3744.0,2022.0,0.54,Online,2021,2021-08,2021Q3,Saturday,12.961538461538462,24.0,High
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,33.0,174,5742.0,3101.0,0.54,Online,2021,2021-08,2021Q3,Sunday,17.82183908045977,33.0,High
Sports Direct,1197831,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,32.0,128,4096.0,2130.0,0.52,Online,2021,2021-08,2021Q3,Monday,16.640625,32.0,High
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,32.0,98,3136.0,1944.0,0.62,Online,2021,2021-08,2021Q3,Tuesday,19.836734693877553,32.0,High
Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,38.0,68,2584.0,1240.0,0.48,Online,2021,2021-08,2021Q3,Wednesday,18.235294117647058,38.0,High
Sports Direct,1197831,2021-08-12,South,Alabama,Birmingham,Women's Apparel,33.0,126,4158.0,2786.0,0.67,Online,2021,2021-08,2021Q3,Thursday,22.11111111111111,33.0,High
Sports Direct,1197831,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,28.0,163,4564.0,2510.0,0.55,Online,2021,2021-08,2021Q3,Friday,15.39877300613497,28.0,High
Sports Direct,1197831,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,36.0,188,6768.0,3722.0,0.55,Online,2021,2021-08,2021Q3,Saturday,19.79787234042553,36.0,High
Sports Direct,1197831,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,27.0,117,3159.0,1832.0,0.58,Online,2021,2021-08,2021Q3,Sunday,15.658119658119658,27.0,High
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,33.0,105,3465.0,2356.0,0.68,Online,2021,2021-08,2021Q3,Monday,22.438095238095237,33.0,High
Sports Direct,1197831,2021-08-17,South,Alabama,Birmingham,Men's Apparel,37.0,73,2701.0,1351.0,0.5,Online,2021,2021-08,2021Q3,Tuesday,18.506849315068493,37.0,High
Sports Direct,1197831,2021-08-18,South,Alabama,Birmingham,Women's Apparel,34.0,104,3536.0,2652.0,0.75,Online,2021,2021-08,2021Q3,Wednesday,25.5,34.0,High
Sports Direct,1197831,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,19.0,195,3705.0,2149.0,0.58,Online,2021,2021-08,2021Q3,Thursday,11.02051282051282,19.0,High
Sports Direct,1197831,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,19.0,189,3591.0,2083.0,0.58,Online,2021,2021-08,2021Q3,Friday,11.02116402116402,19.0,High
Sports Direct,1197831,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,14.0,119,1666.0,983.0,0.59,Online,2021,2021-08,2021Q3,Saturday,8.260504201680673,14.0,High
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,18.0,113,2034.0,1342.0,0.66,Online,2021,2021-08,2021Q3,Sunday,11.876106194690266,18.0,High
Sports Direct,1197831,2021-08-23,South,Alabama,Birmingham,Men's Apparel,23.0,74,1702.0,902.0,0.53,Online,2021,2021-08,2021Q3,Monday,12.18918918918919,23.0,High
Sports Direct,1197831,2021-08-24,South,Alabama,Birmingham,Women's Apparel,20.0,149,2980.0,2235.0,0.75,Online,2021,2021-08,2021Q3,Tuesday,15.0,20.0,High
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,9.0,203,1827.0,1078.0,0.59,Online,2021,2021-08,2021Q3,Wednesday,5.310344827586207,9.0,High
Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,19.0,189,3591.0,2119.0,0.59,Online,2021,2021-08,2021Q3,Thursday,11.211640211640212,19.0,High
Sports Direct,1197831,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,15.0,173,2595.0,1453.0,0.56,Online,2021,2021-08,2021Q3,Friday,8.398843930635838,15.0,High
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,34.0,135,4590.0,3121.0,0.68,Online,2021,2021-08,2021Q3,Saturday,23.118518518518517,34.0,High
Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,49.0,120,5880.0,3175.0,0.54,Online,2021,2021-08,2021Q3,Sunday,26.458333333333332,49.0,High
Sports Direct,1197831,2021-08-30,South,Alabama,Birmingham,Women's Apparel,43.0,203,8729.0,6285.0,0.72,Online,2021,2021-08,2021Q3,Monday,30.960591133004925,43.0,High
Sports Direct,1197831,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,43.0,203,8729.0,4801.0,0.55,Online,2021,2021-08,2021Q3,Tuesday,23.65024630541872,43.0,High
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,49.0,203,9947.0,5570.0,0.56,Online,2021,2021-09,2021Q3,Wednesday,27.438423645320196,49.0,High
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,44.0,189,8316.0,4906.0,0.59,Online,2021,2021-09,2021Q3,Thursday,25.95767195767196,44.0,High
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,41.0,180,7380.0,5092.0,0.69,Online,2021,2021-09,2021Q3,Friday,28.288888888888888,41.0,High
Sports Direct,1197831,2021-09-04,South,Alabama,Birmingham,Men's Apparel,49.0,145,7105.0,3908.0,0.55,Online,2021,2021-09,2021Q3,Saturday,26.951724137931034,49.0,High
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,50.0,245,12250.0,8820.0,0.72,Online,2021,2021-09,2021Q3,Sunday,36.0,50.0,High
Sports Direct,1197831,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,44.0,206,9064.0,5801.0,0.64,Online,2021,2021-09,2021Q3,Monday,28.160194174757283,44.0,High
Sports Direct,1197831,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,49.0,215,10535.0,6742.0,0.64,Online,2021,2021-09,2021Q3,Tuesday,31.358139534883723,49.0,High
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,41.0,254,10414.0,6561.0,0.63,Online,2021,2021-09,2021Q3,Wednesday,25.830708661417322,41.0,High
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,44.0,173,7612.0,5633.0,0.74,Online,2021,2021-09,2021Q3,Thursday,32.5606936416185,44.0,High
Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,45.0,131,5895.0,3419.0,0.58,Online,2021,2021-09,2021Q3,Friday,26.099236641221374,45.0,High
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,56.0,240,13440.0,10752.0,0.8,Online,2021,2021-09,2021Q3,Saturday,44.8,56.0,High
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,38.0,225,8550.0,5216.0,0.61,Online,2021,2021-09,2021Q3,Sunday,23.182222222222222,38.0,High
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,52.0,210,10920.0,7098.0,0.65,Online,2021,2021-09,2021Q3,Monday,33.8,52.0,High
Sports Direct,1197831,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,51.0,268,13668.0,8201.0,0.6,Online,2021,2021-09,2021Q3,Tuesday,30.600746268656717,51.0,High
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,46.0,119,5474.0,3887.0,0.71,Online,2021,2021-09,2021Q3,Wednesday,32.66386554621849,46.0,High
Sports Direct,1197831,2021-09-16,South,Alabama,Birmingham,Men's Apparel,50.0,123,6150.0,3629.0,0.59,Online,2021,2021-09,2021Q3,Thursday,29.504065040650406,50.0,High
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,59.0,182,10738.0,8268.0,0.77,Online,2021,2021-09,2021Q3,Friday,45.42857142857143,59.0,High
Sports Direct,1197831,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,51.0,175,8925.0,5355.0,0.6,Online,2021,2021-09,2021Q3,Saturday,30.6,51.0,High
Sports Direct,1197831,2021-09-19,South,Alabama,Birmingham,Men's Athletic Footwear,50.0,144,7200.0,4536.0,0.63,Online,2021,2021-09,2021Q3,Sunday,31.5,50.0,High
Sports Direct,1197831,2021-09-20,South,Alabama,Birmingham,Women's Street Footwear,59.0,188,11092.0,6988.0,0.63,Online,2021,2021-09,2021Q3,Monday,37.170212765957444,59.0,High
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,58.0,95,5510.0,3912.0,0.71,Online,2021,2021-09,2021Q3,Tuesday,41.17894736842105,58.0,High
Sports Direct,1197831,2021-09-22,South,Alabama,Birmingham,Men's Apparel,41.0,88,3608.0,2057.0,0.57,Online,2021,2021-09,2021Q3,Wednesday,23.375,41.0,High
Sports Direct,1197831,2021-09-23,South,Alabama,Birmingham,Women's Apparel,37.0,150,5550.0,4274.0,0.77,Online,2021,2021-09,2021Q3,Thursday,28.493333333333332,37.0,High
Sports Direct,1197831,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,29.0,131,3799.0,2279.0,0.6,Online,2021,2021-09,2021Q3,Friday,17.396946564885496,29.0,High
Sports Direct,1197831,2021-09-25,South,Alabama,Birmingham,Men's Athletic Footwear,29.0,158,4582.0,2887.0,0.63,Online,2021,2021-09,2021Q3,Saturday,18.272151898734176,29.0,High
Sports Direct,1197831,2021-09-26,South,Alabama,Birmingham,Women's Street Footwear,32.0,124,3968.0,2381.0,0.6,Online,2021,2021-09,2021Q3,Sunday,19.201612903225808,32.0,High
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,32.0,91,2912.0,2126.0,0.73,Online,2021,2021-09,2021Q3,Monday,23.36263736263736,32.0,High
Sports Direct,1197831,2021-09-28,South,Alabama,Birmingham,Men's Apparel,29.0,78,2262.0,1357.0,0.6,Online,2021,2021-09,2021Q3,Tuesday,17.397435897435898,29.0,High
Sports Direct,1197831,2021-09-29,South,Alabama,Birmingham,Women's Apparel,36.0,143,5148.0,3861.0,0.75,Online,2021,2021-09,2021Q3,Wednesday,27.0,36.0,High
Sports Direct,1197831,2021-09-30,South,Alabama,Birmingham,Men's Street Footwear,18.0,169,3042.0,1947.0,0.64,Online,2021,2021-09,2021Q3,Thursday,11.520710059171599,18.0,High
Sports Direct,1197831,2021-10-01,South,Alabama,Birmingham,Men's Athletic Footwear,19.0,169,3211.0,1959.0,0.61,Online,2021,2021-10,2021Q4,Friday,11.591715976331361,19.0,High
Sports Direct,1197831,2021-10-02,South,Alabama,Birmingham,Women's Street Footwear,43.0,144,6192.0,3963.0,0.64,Online,2021,2021-10,2021Q4,Saturday,27.520833333333332,43.0,High
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,44.0,131,5764.0,4208.0,0.73,Online,2021,2021-10,2021Q4,Sunday,32.12213740458015,44.0,High
Sports Direct,1197831,2021-10-04,South,Alabama,Birmingham,Men's Apparel,48.0,111,5328.0,3144.0,0.59,Online,2021,2021-10,2021Q4,Monday,28.324324324324323,48.0,High
Sports Direct,1197831,2021-10-05,South,Alabama,Birmingham,Women's Apparel,56.0,188,10528.0,8317.0,0.79,Online,2021,2021-10,2021Q4,Tuesday,44.23936170212766,56.0,High
Sports Direct,1197831,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,56.0,233,13048.0,8220.0,0.63,Online,2021,2021-10,2021Q4,Wednesday,35.27896995708154,56.0,High
Sports Direct,1197831,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,58.0,225,13050.0,8352.0,0.64,Online,2021,2021-10,2021Q4,Thursday,37.12,58.0,High
Sports Direct,1197831,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,64.0,175,11200.0,6944.0,0.62,Online,2021,2021-10,2021Q4,Friday,39.68,64.0,High
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,63.0,143,9009.0,6757.0,0.75,Online,2021,2021-10,2021Q4,Saturday,47.25174825174825,63.0,High
Sports Direct,1197831,2021-10-10,South,Alabama,Birmingham,Men's Apparel,58.0,145,8410.0,4710.0,0.56,Online,2021,2021-10,2021Q4,Sunday,32.48275862068966,58.0,High
Sports Direct,1197831,2021-10-11,South,Alabama,Birmingham,Women's Apparel,68.0,203,13804.0,11043.0,0.8,Online,2021,2021-10,2021Q4,Monday,54.399014778325125,68.0,High
